# q/kF, int w**1 * S(q; w) dw
5.000000000000000278e-02,2.638685592288156009e-04
5.791583166332665844e-02,3.681711941231959615e-04
6.583166332665331411e-02,5.047557303733278588e-04
7.374749498997995589e-02,6.746993672290018318e-04
8.166332665330661156e-02,8.541150058756779998e-04
8.957915831663326722e-02,9.942110996380335540e-04
9.749498997995992289e-02,1.078646337790145409e-03
1.054108216432865786e-01,1.164697438216690710e-03
1.133266533066132342e-01,1.343512837092051540e-03
1.212424849699398899e-01,1.688548393326096955e-03
1.291583166332665455e-01,2.122318090073391228e-03
1.370741482965932012e-01,2.299822237697704812e-03
1.449899799599198569e-01,2.251467339270942121e-03
1.529058116232465125e-01,2.451213898338247803e-03
1.608216432865731682e-01,3.116276745677287567e-03
1.687374749498998239e-01,3.596179998008358376e-03
1.766533066132264795e-01,3.363989950240293524e-03
1.845691382765531352e-01,3.624681619413699842e-03
1.924849699398797909e-01,4.681773019077150634e-03
2.004008016032064465e-01,4.669049161679386661e-03
2.083166332665331022e-01,4.500068631788645135e-03
2.162324649298597579e-01,5.816034578856291333e-03
2.241482965931864135e-01,5.821324781293686981e-03
2.320641282565130692e-01,5.654482830149788926e-03
2.399799599198396693e-01,7.381455493551561040e-03
2.478957915831663250e-01,6.551121387396989515e-03
2.558116232464929807e-01,7.621535183673808396e-03
2.637274549098196363e-01,8.237772297908185076e-03
2.716432865731462920e-01,7.888271263039661751e-03
2.795591182364729477e-01,9.834280218438436541e-03
2.874749498997996033e-01,8.590627950029371129e-03
2.953907815631262590e-01,1.113638217258726068e-02
3.033066132264529147e-01,9.543647702898032034e-03
3.112224448897795703e-01,1.225804290835684485e-02
3.191382765531062260e-01,1.079016466277489018e-02
3.270541082164328817e-01,1.284335181215822894e-02
3.349699398797595373e-01,1.288767962544475412e-02
3.428857715430861930e-01,1.261747980479702332e-02
3.508016032064128487e-01,1.579765888861958331e-02
3.587174348697395598e-01,1.347113485815588235e-02
3.666332665330661600e-01,1.539190841708993826e-02
3.745490981963928157e-01,1.781013060200392281e-02
3.824649298597194713e-01,1.541199191453298048e-02
3.903807615230461270e-01,1.654297645905374384e-02
3.982965931863727826e-01,2.026400916277903974e-02
4.062124248496994383e-01,1.985325085837724712e-02
4.141282565130260940e-01,1.796031313940213772e-02
4.220440881763527496e-01,1.859756407680207557e-02
4.299599198396793498e-01,2.141129822986478567e-02
4.378757515030060055e-01,2.435619192076536252e-02
4.457915831663326611e-01,2.558959956539041611e-02
4.537074148296593168e-01,2.543200229683588443e-02
4.616232464929859725e-01,2.506126114206121136e-02
4.695390781563126281e-01,2.506877104560736175e-02
4.774549098196392838e-01,2.557696952177136024e-02
4.853707414829659395e-01,2.661634305367055822e-02
4.932865731462925951e-01,2.828902662849877570e-02
5.012024048096193063e-01,3.068011568219861096e-02
5.091182364729459620e-01,3.330686472220342059e-02
5.170340681362726176e-01,3.425800579695972153e-02
5.249498997995992733e-01,3.193197068462738653e-02
5.328657314629259290e-01,2.928988435217645681e-02
5.407815631262525846e-01,3.129155258643653847e-02
5.486973947895792403e-01,3.846728688236044497e-02
5.566132264529058959e-01,3.626981759098030916e-02
5.645290581162326626e-01,3.265202765990496414e-02
5.724448897795592073e-01,4.208082283460939238e-02
5.803607214428858629e-01,3.605779123058102525e-02
5.882765531062125186e-01,4.092501307180333725e-02
5.961923847695391743e-01,3.939534693569411022e-02
6.041082164328658299e-01,4.421495377266805582e-02
6.120240480961924856e-01,3.874055918843778007e-02
6.199398797595191413e-01,5.001986327494193502e-02
6.278557114228457969e-01,4.352665356683865089e-02
6.357715430861724526e-01,4.147256879498410764e-02
6.436873747494991083e-01,4.930163051142801706e-02
6.516032064128257639e-01,5.547192339905802211e-02
6.595190380761524196e-01,5.516613798637567262e-02
6.674348697394790753e-01,5.386608081465013576e-02
6.753507014028057309e-01,5.453033743686006019e-02
6.832665330661323866e-01,5.768463479847160680e-02
6.911823647294590423e-01,6.222793691812839034e-02
6.990981963927856979e-01,6.145066306465382655e-02
7.070140280561122426e-01,5.294064324597228671e-02
7.149298597194390092e-01,5.429750267637643846e-02
7.228456913827656649e-01,6.840592915782836569e-02
7.307615230460923206e-01,5.428688604751844005e-02
7.386773547094189762e-01,7.136318145422486381e-02
7.465931863727456319e-01,5.707473955017988015e-02
7.545090180360722876e-01,6.525898295275413263e-02
7.624248496993989432e-01,7.607381912573411842e-02
7.703406813627255989e-01,7.323691245865215915e-02
7.782565130260522546e-01,7.156513093708731510e-02
7.861723446893789102e-01,7.531807993441974602e-02
7.940881763527055659e-01,8.208249817303620022e-02
8.020040080160322216e-01,7.401840185527099047e-02
8.099198396793587662e-01,6.887515879387665074e-02
8.178356713426854219e-01,8.382996133050944765e-02
8.257515030060120775e-01,7.760321017579420444e-02
8.336673346693387332e-01,7.240387343923350427e-02
8.415831663326653889e-01,7.413039991830501496e-02
8.494989979959920445e-01,7.855785238184037622e-02
8.574148296593187002e-01,9.105836678255421757e-02
8.653306613226453559e-01,8.831802157280861654e-02
8.732464929859720115e-01,8.787823303460078062e-02
8.811623246492986672e-01,8.936496210297573128e-02
8.890781563126253229e-01,9.097962748571522540e-02
8.969939879759519785e-01,9.260805604689194281e-02
9.049098196392786342e-01,9.425047377601707133e-02
9.128256513026052898e-01,9.590695729406885361e-02
9.207414829659319455e-01,9.757744636045738440e-02
9.286573146292586012e-01,9.926199541878191757e-02
9.365731462925852568e-01,1.009609690496022782e-01
9.444889779559119125e-01,1.026749390899369258e-01
9.524048096192385682e-01,1.044036530372306065e-01
9.603206412825652238e-01,1.061462840321944628e-01
9.682364729458918795e-01,1.079030081936010882e-01
9.761523046092185352e-01,1.096748054702392783e-01
9.840681362725451908e-01,1.114609099553833943e-01
9.919839679358719575e-01,1.132609458156070004e-01
9.998997995991985022e-01,1.150760648724530599e-01
1.007815631262525047e+00,1.169051764418034961e-01
1.015731462925851813e+00,1.187488119550209192e-01
1.023647294589178358e+00,1.206070233330129582e-01
1.031563126252505125e+00,1.224793611074699445e-01
1.039478957915831669e+00,1.243664750383409456e-01
1.047394789579158436e+00,1.262676847402596225e-01
1.055310621242485203e+00,1.281835626925890148e-01
1.063226452905811970e+00,1.301137736840406178e-01
1.071142284569138292e+00,1.320582834241491588e-01
1.079058116232465059e+00,1.340175479699911298e-01
1.086973947895791603e+00,1.359908283806512685e-01
1.094889779559118370e+00,1.379787980485793764e-01
1.102805611222444915e+00,1.399812556361043347e-01
1.110721442885771681e+00,1.419978424957387408e-01
1.118637274549098226e+00,1.440289997320473581e-01
1.126553106212424993e+00,1.460747640246400358e-01
1.134468937875751537e+00,1.481347907325191171e-01
1.142384769539078304e+00,1.502091084288708911e-01
1.150300601202404849e+00,1.522979284123676391e-01
1.158216432865731615e+00,1.544013159411268543e-01
1.166132264529058160e+00,1.565191341264147995e-01
1.174048096192384927e+00,1.586513133773505835e-01
1.181963927855711471e+00,1.607978619891260452e-01
1.189879759519038238e+00,1.629588096732586533e-01
1.197795591182364783e+00,1.651341819753788798e-01
1.205711422845691549e+00,1.673239920994248342e-01
1.213627254509018094e+00,1.695282420658770772e-01
1.221543086172344861e+00,1.717469284863579193e-01
1.229458917835671405e+00,1.739800487082751035e-01
1.237374749498998172e+00,1.762276034998420393e-01
1.245290581162324717e+00,1.784895961726911673e-01
1.253206412825651483e+00,1.807660289749469795e-01
1.261122244488978028e+00,1.830568964787534225e-01
1.269038076152304795e+00,1.853621814821690972e-01
1.276953907815631339e+00,1.876818573975941595e-01
1.284869739478958106e+00,1.900158988524386916e-01
1.292785571142284429e+00,1.923643092504701557e-01
1.300701402805611417e+00,1.947271790666595115e-01
1.308617234468937962e+00,1.971046293555480389e-01
1.316533066132264729e+00,1.994965373824613697e-01
1.324448897795591273e+00,2.019027226896836225e-01
1.332364729458918040e+00,2.043231951108237243e-01
1.340280561122244585e+00,2.067582964358290476e-01
1.348196392785571129e+00,2.092079378522561095e-01
1.356112224448897896e+00,2.116717337337988558e-01
1.364028056112224663e+00,2.141499688501121157e-01
1.371943887775551207e+00,2.166429318202766630e-01
1.379859719438877974e+00,2.191499780706696598e-01
1.387775551102204519e+00,2.216715643075721220e-01
1.395691382765531285e+00,2.242077459632796366e-01
1.403607214428857830e+00,2.267579619303605742e-01
1.411523046092184597e+00,2.293230811294000304e-01
1.419438877755511141e+00,2.319021801435388885e-01
1.427354709418837908e+00,2.344960799312139355e-01
1.435270541082164453e+00,2.371040835903259758e-01
1.443186372745491219e+00,2.397268052539985039e-01
1.451102204408817764e+00,2.423636317413203345e-01
1.459018036072144531e+00,2.450152617048304560e-01
1.466933867735471075e+00,2.476808513481555396e-01
1.474849699398797842e+00,2.503613917297911606e-01
1.482765531062124387e+00,2.530558893845639701e-01
1.490681362725451153e+00,2.557650799202537129e-01
1.498597194388777698e+00,2.584887431108452427e-01
1.506513026052104465e+00,2.612264515511917295e-01
1.514428857715431009e+00,2.639790346537097543e-01
1.522344689378757776e+00,2.667459283086049959e-01
1.530260521042084321e+00,2.695269281608814183e-01
1.538176352705411087e+00,2.723226635327190004e-01
1.546092184368737632e+00,2.751329494745374804e-01
1.554008016032064399e+00,2.779573908186328546e-01
1.561923847695390943e+00,2.807961188855835899e-01
1.569839679358717488e+00,2.836495202631359458e-01
1.577755511022044255e+00,2.865174974870379754e-01
1.585671342685370799e+00,2.893997855678914766e-01
1.593587174348697566e+00,2.922963595067201714e-01
1.601503006012024111e+00,2.952072805603771499e-01
1.609418837675350877e+00,2.981326445878930143e-01
1.617334669338677422e+00,3.010725345862407809e-01
1.625250501002004189e+00,3.040269334950291280e-01
1.633166332665330955e+00,3.069957737181480684e-01
1.641082164328657500e+00,3.099790218785742346e-01
1.648997995991984045e+00,3.129766718634838241e-01
1.656913827655310811e+00,3.159887264841561016e-01
1.664829659318637356e+00,3.190151890885025709e-01
1.672745490981964123e+00,3.220560603569801450e-01
1.680661322645290667e+00,3.251113374166396675e-01
1.688577154308617656e+00,3.281810146825205332e-01
1.696492985971943979e+00,3.312650877739926059e-01
1.704408817635270745e+00,3.343635652553771376e-01
1.712324649298597290e+00,3.374764961368881266e-01
1.720240480961924057e+00,3.406039711900726297e-01
1.728156312625250601e+00,3.437459879420829423e-01
1.736072144288577368e+00,3.469024304169543438e-01
1.743987975951903913e+00,3.500731845893199634e-01
1.751903807615230679e+00,3.532581761641729878e-01
1.759819639278557224e+00,3.564574494667557825e-01
1.767735470941883991e+00,3.596714357006987606e-01
1.775651302605210535e+00,3.629001497802009091e-01
1.783567134268537302e+00,3.661430352769722285e-01
1.791482965931863847e+00,3.693999493870437356e-01
1.799398797595190613e+00,3.726715633836741870e-01
1.807314629258517158e+00,3.759580492834630472e-01
1.815230460921843925e+00,3.792584185605974434e-01
1.823146292585170469e+00,3.825730181582487344e-01
1.831062124248497236e+00,3.859028671911287622e-01
1.838977955911823781e+00,3.892464755041469271e-01
1.846893787575150547e+00,3.926044725411046987e-01
1.854809619238477092e+00,3.959775653443960430e-01
1.862725450901803859e+00,3.993640910213782647e-01
1.870641282565130403e+00,4.027660302171062745e-01
1.878557114228457170e+00,4.061817239792038237e-01
1.886472945891783715e+00,4.096121179042390703e-01
1.894388777555110481e+00,4.130569527943472874e-01
1.902304609218437026e+00,4.165159834800423733e-01
1.910220440881763793e+00,4.199897626965086173e-01
1.918136272545090115e+00,4.234776732050201109e-01
1.926052104208417104e+00,4.269801495163375038e-01
1.933967935871743649e+00,4.304971785466749634e-01
1.941883767535070415e+00,4.340280756211443713e-01
1.949799599198396960e+00,4.375743751856577268e-01
1.957715430861723727e+00,4.411338618816255108e-01
1.965631262525050271e+00,4.447089621021771966e-01
1.973547094188377260e+00,4.482979622609232773e-01
1.981462925851703583e+00,4.519008144371053359e-01
1.989378757515030349e+00,4.555193429068383204e-01
1.997294589178356894e+00,4.591515053243385713e-01
2.005210420841683661e+00,4.627975984628842632e-01
2.013126252505009983e+00,4.664593130026933321e-01
2.021042084168336750e+00,4.701350723494708284e-01
2.028957915831663517e+00,4.738245446413573148e-01
2.036873747494990283e+00,4.775286720008271590e-01
2.044789579158316606e+00,4.812480709503549337e-01
2.052705410821643373e+00,4.849815612824898148e-01
2.060621242484970139e+00,4.887289970974194597e-01
2.068537074148296462e+00,4.924905892326921775e-01
2.076452905811623229e+00,4.962669489669733203e-01
2.084368737474949995e+00,5.000582912648475764e-01
2.092284569138276318e+00,5.038640168460863933e-01
2.100200400801603084e+00,5.076839770254685247e-01
2.108116232464929851e+00,5.115181940136275252e-01
2.116032064128257062e+00,5.153667226169731386e-01
2.123947895791582940e+00,5.192296197840524652e-01
2.131863727454909707e+00,5.231069339022073050e-01
2.139779559118236474e+00,5.269986993635107364e-01
2.147695390781563241e+00,5.309049348469311314e-01
2.155611222444889563e+00,5.348256468002559050e-01
2.163527054108216330e+00,5.387608371919834216e-01
2.171442885771543096e+00,5.427105095327796613e-01
2.179358717434869863e+00,5.466746670741607916e-01
2.187274549098196186e+00,5.506533040271957002e-01
2.195190380761522952e+00,5.546463967377769366e-01
2.203106212424849719e+00,5.586538999668041461e-01
2.211022044088176486e+00,5.626757481643835934e-01
2.218937875751502808e+00,5.667118607662987584e-01
2.226853707414829575e+00,5.707621561831431878e-01
2.234769539078155898e+00,5.748266053543867882e-01
2.242685370741483109e+00,5.789055480082383465e-01
2.250601202404809431e+00,5.829999083412371608e-01
2.258517034068136198e+00,5.871089011588868090e-01
2.266432865731462964e+00,5.912318177415925025e-01
2.274348697394789731e+00,5.953683942388913186e-01
2.282264529058116054e+00,5.995189891113399394e-01
2.290180360721442820e+00,6.036857889919533537e-01
2.298096192384769587e+00,6.078669259246984868e-01
2.306012024048096354e+00,6.120611928557695425e-01
2.313927855711422676e+00,6.162693727676830102e-01
2.321843687374749443e+00,6.204944002269583425e-01
2.329759519038076210e+00,6.247326220604619840e-01
2.337675350701402976e+00,6.289836198058676997e-01
2.345591182364729299e+00,6.332519167714242281e-01
2.353507014028056066e+00,6.375334049850237550e-01
2.361422845691382832e+00,6.418276697159347455e-01
2.369338677354709599e+00,6.461396650135451392e-01
2.377254509018035922e+00,6.504632940904858662e-01
2.385170340681362688e+00,6.548026476671293672e-01
2.393086172344689455e+00,6.591566869782843341e-01
2.401002004008016222e+00,6.635232087657786382e-01
2.408917835671342544e+00,6.679072367779984587e-01
2.416833667334669311e+00,6.723019267832974766e-01
2.424749498997996078e+00,6.767152583536318877e-01
2.432665330661322844e+00,6.811386506867731505e-01
2.440581162324649167e+00,6.855809387675934063e-01
2.448496993987975934e+00,6.900331835191821916e-01
2.456412825651302700e+00,6.945042327544533878e-01
2.464328657314629467e+00,6.989859327301120029e-01
2.472244488977955790e+00,7.034848315126106533e-01
2.480160320641282556e+00,7.079968899281191552e-01
2.488076152304609323e+00,7.125222907281217877e-01
2.495991983967936090e+00,7.170652051952280948e-01
2.503907815631262412e+00,7.216185386290809856e-01
2.511823647294589179e+00,7.261896503673118675e-01
2.519739478957915946e+00,7.307746381868885921e-01
2.527655310621242712e+00,7.353709138686375102e-01
2.535571142284569035e+00,7.399858739019690157e-01
2.543486973947895802e+00,7.446141671414581165e-01
2.551402805611222568e+00,7.492540480276660420e-01
2.559318637274549335e+00,7.539108768114831660e-01
2.567234468937875658e+00,7.585834843928254134e-01
2.575150300601201980e+00,7.632681650638324378e-01
2.583066132264529191e+00,7.679655972657691843e-01
2.590981963927855514e+00,7.726807138878609704e-01
2.598897795591182280e+00,7.774109511024666075e-01
2.606813627254509047e+00,7.821540143654386323e-01
2.614729458917835814e+00,7.869100638366453015e-01
2.622645290581162136e+00,7.916799919010473197e-01
2.630561122244488903e+00,7.964670229413300939e-01
2.638476953907815670e+00,8.012693020799834809e-01
2.646392785571142436e+00,8.060852628471968373e-01
2.654308617234468759e+00,8.109148872572450317e-01
2.662224448897795526e+00,8.157583329557699381e-01
2.670140280561122292e+00,8.206157967044456214e-01
2.678056112224449059e+00,8.254874965363148132e-01
2.685971943887775382e+00,8.303736909286355550e-01
2.693887775551102148e+00,8.352747258305880385e-01
2.701803607214428915e+00,8.401908171850105411e-01
2.709719438877755682e+00,8.451216145027764526e-01
2.717635270541082004e+00,8.500667933773262686e-01
2.725551102204408771e+00,8.550262485173242277e-01
2.733466933867735538e+00,8.599999536491160779e-01
2.741382765531062304e+00,8.649878933395468428e-01
2.749298597194388627e+00,8.699900831803974999e-01
2.757214428857715394e+00,8.750066114251572325e-01
2.765130260521042160e+00,8.800378650229629951e-01
2.773046092184368927e+00,8.850843309318200403e-01
2.780961923847695250e+00,8.901457915581258984e-01
2.788877755511022016e+00,8.952218478350836284e-01
2.796793587174348783e+00,9.003121770181087280e-01
2.804709418837675550e+00,9.054164793052000837e-01
2.812625250501001872e+00,9.105344457376878253e-01
2.820541082164328639e+00,9.156657647476772466e-01
2.828456913827655406e+00,9.208102445484940279e-01
2.836372745490982172e+00,9.259692470286532417e-01
2.844288577154308495e+00,9.311476719094810006e-01
2.852204408817635262e+00,9.363404178688095048e-01
2.860120240480962028e+00,9.415455395702345687e-01
2.868036072144288795e+00,9.467623394816800930e-01
2.875951903807615118e+00,9.519915741517080976e-01
2.883867735470941884e+00,9.572429101576648280e-01
2.891783567134268651e+00,9.625080762621743835e-01
2.899699398797595418e+00,9.677834090178358828e-01
2.907615230460921740e+00,9.730691641109977530e-01
2.915531062124248951e+00,9.783789674542514581e-01
2.923446893787575274e+00,9.837015021138378890e-01
2.931362725450902040e+00,9.890319004579546380e-01
2.939278557114228363e+00,9.943795786334171938e-01
2.947194388777555130e+00,9.997479061684819701e-01
2.955110220440881896e+00,1.005122323421225650e+00
2.963026052104208663e+00,1.010512201094165174e+00
2.970941883767534986e+00,1.015924286574290569e+00
2.978857715430861752e+00,1.021340090472770745e+00
2.986773547094188519e+00,1.026777271643636080e+00
2.994689378757515286e+00,1.032229850664858617e+00
3.002605210420841608e+00,1.037685695186957746e+00
3.010521042084168375e+00,1.043173010919228094e+00
3.018436873747495142e+00,1.048660954808365853e+00
3.026352705410822352e+00,1.054171348685262855e+00
3.034268537074148231e+00,1.059693539836899401e+00
3.042184368737474998e+00,1.065226688035819214e+00
3.050100200400801764e+00,1.070782090410145937e+00
3.058016032064128531e+00,1.076340386953838602e+00
3.065931863727454854e+00,1.081927393691408668e+00
3.073847695390781620e+00,1.087513083551919335e+00
3.081763527054108387e+00,1.093129911633959450e+00
3.089679358717434710e+00,1.098744956625836489e+00
3.097595190380761476e+00,1.104389572757961790e+00
3.105511022044088243e+00,1.110036135856432127e+00
3.113426853707415010e+00,1.115705704881616134e+00
3.121342685370741332e+00,1.121386110201205932e+00
3.129258517034068099e+00,1.127077013467135957e+00
3.137174348697394866e+00,1.132793321266587494e+00
3.145090180360721188e+00,1.138504772407067378e+00
3.153006012024047955e+00,1.144255124124867073e+00
3.160921843687374722e+00,1.150003363325650785e+00
3.168837675350701488e+00,1.155768224198305161e+00
3.176753507014028255e+00,1.161557361595430660e+00
3.184669338677354578e+00,1.167342860342682531e+00
3.192585170340681344e+00,1.173159325510346074e+00
3.200501002004008111e+00,1.178988212803963487e+00
3.208416833667334878e+00,1.184815613307475424e+00
3.216332665330661200e+00,1.190676822311166783e+00
3.224248496993987967e+00,1.196549762831516484e+00
3.232164328657314734e+00,1.202422627324959858e+00
3.240080160320641500e+00,1.208320008903915665e+00
3.247995991983967823e+00,1.214240721269287393e+00
3.255911823647294590e+00,1.220163175553663937e+00
3.263827655310621356e+00,1.226090227233810337e+00
3.271743486973948123e+00,1.232055588435175597e+00
3.279659318637274446e+00,1.238031028502459607e+00
3.287575150300601212e+00,1.244010494667263877e+00
3.295490981963927979e+00,1.249995989724218992e+00
3.303406813627254746e+00,1.256014263248707019e+00
3.311322645290581068e+00,1.262050259824175846e+00
3.319238476953907835e+00,1.268092776418521916e+00
3.327154308617234602e+00,1.274142269559291440e+00
3.335070140280561368e+00,1.280200718547242600e+00
3.342985971943887691e+00,1.286288523269896844e+00
3.350901803607214458e+00,1.292397320106526193e+00
3.358817635270541224e+00,1.298515554676072936e+00
3.366733466933867991e+00,1.304643267352947333e+00
3.374649298597193869e+00,1.310781003683842982e+00
3.382565130260521080e+00,1.316929695430281821e+00
3.390480961923847847e+00,1.323091299371392582e+00
3.398396793587174614e+00,1.329278957135863859e+00
3.406312625250500936e+00,1.335486970033097798e+00
3.414228456913827703e+00,1.341707419309765115e+00
3.422144288577154470e+00,1.347940204518268681e+00
3.430060120240481236e+00,1.354185539520712078e+00
3.437975951903807559e+00,1.360443857900963671e+00
3.445891783567134325e+00,1.366715483068263515e+00
3.453807615230461092e+00,1.373000828319956401e+00
3.461723446893787859e+00,1.379300140129284147e+00
3.469639278557114181e+00,1.385613810768151932e+00
3.477555110220440948e+00,1.391941946663833196e+00
3.485470941883767271e+00,1.398284889573723655e+00
3.493386773547094482e+00,1.404642673033423383e+00
3.501302605210420804e+00,1.411015421866580022e+00
3.509218436873747571e+00,1.417403262617453530e+00
3.517134268537074338e+00,1.423806066214697408e+00
3.525050100200401104e+00,1.430223823170452047e+00
3.532965931863727427e+00,1.436656461577269894e+00
3.540881763527054193e+00,1.443103667542199764e+00
3.548797595190380960e+00,1.449565144856927779e+00
3.556713426853707727e+00,1.456040583672886246e+00
3.564629258517034049e+00,1.462529485549716846e+00
3.572545090180360816e+00,1.469031206262235267e+00
3.580460921843687583e+00,1.475545060605330416e+00
3.588376753507014350e+00,1.482070312312051774e+00
3.596292585170340672e+00,1.488606250111959239e+00
3.604208416833667439e+00,1.495152740062521302e+00
3.612124248496994205e+00,1.501723918658387280e+00
3.620040080160320528e+00,1.508329103584905573e+00
3.627955911823647295e+00,1.514946839270246315e+00
3.635871743486974061e+00,1.521574038652355298e+00
3.643787575150300828e+00,1.528208740660357279e+00
3.651703406813627151e+00,1.534849067921826515e+00
3.659619238476953917e+00,1.541493333209792649e+00
3.667535070140280684e+00,1.548144122633003494e+00
3.675450901803607451e+00,1.554856051879607959e+00
3.683366733466933773e+00,1.561582087827926735e+00
3.691282565130260540e+00,1.568309489593552319e+00
3.699198396793587307e+00,1.575034808662863828e+00
3.707114228456914073e+00,1.581755605654001862e+00
3.715030060120240840e+00,1.588508309428746879e+00
3.722945891783567163e+00,1.595318558197579284e+00
3.730861723446893929e+00,1.602123350273768843e+00
3.738777555110220696e+00,1.608916862446241325e+00
3.746693386773547019e+00,1.615696828026969678e+00
3.754609218436873785e+00,1.622553215429777040e+00
3.762525050100200552e+00,1.629431858157786239e+00
3.770440881763527319e+00,1.636290947205222501e+00
3.778356713426853641e+00,1.643125791562534355e+00
3.786272545090180408e+00,1.650033712321381074e+00
3.794188376753507175e+00,1.656974747833092509e+00
3.802104208416833941e+00,1.663884386791496528e+00
3.810020040080160264e+00,1.670760989859326973e+00
3.817935871743487031e+00,1.677764957063071938e+00
3.825851703406814242e+00,1.684748274794417577e+00
3.833767535070140564e+00,1.691684353991844691e+00
3.841683366733466887e+00,1.698678588057974448e+00
3.849599198396793653e+00,1.705729991577431992e+00
3.857515030060120420e+00,1.712723533559001865e+00
3.865430861723447187e+00,1.719728542894403578e+00
3.873346693386773509e+00,1.726839560639416682e+00
3.881262525050100276e+00,1.733880203684701637e+00
3.889178356713427043e+00,1.740922190732495434e+00
3.897094188376753809e+00,1.748081749666994034e+00
3.905010020040080132e+00,1.755154218401066668e+00
3.912925851703406899e+00,1.762262573700912105e+00
3.920841683366733665e+00,1.769454098339633852e+00
3.928757515030060432e+00,1.776539118152361985e+00
3.936673346693386755e+00,1.783745646033611854e+00
3.944589178356713521e+00,1.790946411443492980e+00
3.952505010020040288e+00,1.798044868624322001e+00
3.960420841683367055e+00,1.805357760851003857e+00
3.968336673346693377e+00,1.812536927973246170e+00
3.976252505010020144e+00,1.819781871125722761e+00
3.984168336673346911e+00,1.827071932689996903e+00
3.992084168336673677e+00,1.834232774840064195e+00
4.000000000000000000e+00,1.841628933392950307e+00
